transaction_id,account_id,amount,currency,transaction_time,channel,details_json
1ba27e37-707a-745f-93d6-449daa0f8a08,9bd3b4d2-6175-5e22-7751-63ba4c552dab,55.15,EUR,2026-03-29T13:16:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""GB""}, ""settlement"": {""currency"": ""EUR"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""GB"", ""age"": ""83"", ""account_type"": ""checking""}}"
2cdf98b9-81fc-3f2d-18d7-816056c56396,3890197b-e9f8-9b08-76af-c29d84c9ae28,469031.81,SGD,2026-04-01T16:36:00+08:00,mobile_app,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""HK""}, ""settlement"": {""currency"": ""SGD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""31"", ""account_type"": ""checking""}}"
a7c5d544-e7d2-5567-f2ee-16e73bde9dd4,1a62282d-605f-cde4-3301-965140ae62ee,43776.94,CNY,2026-03-08T14:02:00+08:00,atm,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""46"", ""account_type"": ""savings""}}"
48d1d440-2bf6-4267-e163-c44af4074766,5d0f2978-00eb-766c-5c9f-e700584ccf2c,2330.90,CNY,2026-03-23T11:56:00+08:00,mobile_app,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""23"", ""account_type"": ""savings""}}"
8f230732-32df-4460-d34c-2c7903c70085,f0fa450e-5d38-1f5c-8727-57ecdf334fa3,1100.77,CNY,2026-03-06T09:12:00+08:00,mobile_app,"{""purpose_code"": ""MERCHANT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""29"", ""account_type"": ""checking""}}"
fff19680-386f-6676-8feb-9fc40e834429,46426d55-c51e-65c8-146f-29e0deee57d0,2775991.93,CNY,2026-04-06T10:47:00+08:00,atm,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""GB""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""GB"", ""age"": ""42"", ""account_type"": ""savings""}}"
90d263e1-6b8b-1968-3b0e-803898e80f36,3584d31f-e708-5429-8ae9-f6188cc97bed,3937.45,HKD,2026-03-12T15:46:00+08:00,atm,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""HK""}, ""settlement"": {""currency"": ""HKD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""28"", ""account_type"": ""savings""}}"
e7dc74d7-d68b-9616-465c-c9f3b9db986d,8a555459-dda0-34ec-fbad-8c2501d2c18d,27808.66,CNY,2026-03-28T15:59:00+08:00,branch,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""SG""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""30"", ""account_type"": ""checking""}}"
6cb06c20-3650-2e26-4ca1-9dc7ddcffc78,f9a2486d-f81d-df6b-e5b0-25460f692fc6,177.36,USD,2026-04-18T11:02:00+08:00,atm,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""HK""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""29"", ""account_type"": ""savings""}}"
e7029079-b510-3af1-efa6-9cb06fed944a,31120c64-186d-cb0d-9665-5a0ada9331c1,3458.24,USD,2026-04-09T13:23:00+08:00,atm,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""47"", ""account_type"": ""savings""}}"
044d0320-aa36-b538-c43d-579798f387d6,a480c3a3-7739-a093-a57f-1beb29e6e634,1263.38,SGD,2026-04-12T16:28:00+08:00,web,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""SG""}, ""settlement"": {""currency"": ""SGD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""46"", ""account_type"": ""checking""}}"
6cbd1592-3557-7801-fd2e-872732123fbe,6297f7b5-8af4-aa4f-84c3-0f76641408dc,33632.22,CNY,2026-03-28T17:41:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""34"", ""account_type"": ""checking""}}"
96039c67-0e1f-db00-fef5-04b424b1ada6,3726636a-f627-5b28-ddcd-780da7046a65,46.29,CNY,2026-03-25T11:47:00+08:00,web,"{""purpose_code"": ""MERCHANT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""37"", ""account_type"": ""savings""}}"
290d2a3b-dbff-9bf4-2f32-204db73d2035,1dc8a895-0d20-1710-87c3-f1a014ef5512,2187.40,EUR,2026-03-28T09:13:00+08:00,mobile_app,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""HK""}, ""settlement"": {""currency"": ""EUR"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""25"", ""account_type"": ""checking""}}"
694661cc-0ab1-b432-341a-2bbd649d048f,de404337-0fe5-0249-9cc9-60e9f88fc31c,324.18,CNY,2026-01-20T15:46:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""71"", ""account_type"": ""savings""}}"
f8d13bf4-e976-4717-d8a2-31d4aa219cff,9627f75b-4ca3-9251-508a-abb5432c3dd7,2933.84,USD,2026-03-02T17:55:00+08:00,web,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""39"", ""account_type"": ""checking""}}"
c8bc9bbe-0fa4-7ce4-987f-4042c48e93d4,51e9c21f-e6c8-2841-4895-4017a6dc9497,2737.71,CNY,2026-04-23T09:39:00+08:00,atm,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""40"", ""account_type"": ""savings""}}"
60de7be1-8ba1-dd90-fefe-35fb02f9c1e8,95fc24c9-209a-28cf-fd0c-f5ddb965289e,4276.78,HKD,2026-03-27T17:57:00+08:00,mobile_app,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""HK""}, ""settlement"": {""currency"": ""HKD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""19"", ""account_type"": ""checking""}}"
3f91a99e-3fe9-8189-df0b-c7ebf7c13c1e,dc9f1d95-7af5-4a05-abf8-99dda85b65bf,10088.97,CNY,2026-03-14T12:09:00+08:00,atm,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""SG""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""41"", ""account_type"": ""checking""}}"
6ebfb7a7-1142-c366-f6de-11acec001593,06e7c0d6-86f7-5c6f-69ea-b9e5d091e0e0,1829.48,CNY,2026-03-02T15:41:00+08:00,web,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""52"", ""account_type"": ""checking""}}"
4e6dc5bd-32aa-c7ab-7cd0-846410aef609,f8f07f7c-cdfc-1884-db74-3013c76da4fd,15729.58,HKD,2026-03-22T15:53:00+08:00,branch,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""GB""}, ""settlement"": {""currency"": ""HKD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""GB"", ""age"": ""43"", ""account_type"": ""savings""}}"
6bd27b87-af85-3896-60ff-36cb51cf3838,6aa64ed7-1057-19c9-6342-81b13d4be17d,797.82,USD,2026-03-05T15:32:00+08:00,branch,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""78"", ""account_type"": ""checking""}}"
223fd239-88d4-9cb8-7f14-a49758aff85b,8a555459-dda0-34ec-fbad-8c2501d2c18d,167.55,EUR,2026-03-28T15:59:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""SG""}, ""settlement"": {""currency"": ""EUR"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": true, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""30"", ""account_type"": ""checking""}}"
ca409c22-8178-dacd-57b5-bc6050f687b9,7cdf7018-a29b-d117-3f51-47c82ab5b7e5,5746.39,CNY,2026-02-11T09:26:00+08:00,atm,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""38"", ""account_type"": ""savings""}}"
b5cdd382-3c9b-3df4-5eba-11ee169c833c,c372b1b5-d822-f8c6-4d63-1d6e306525f0,15102.39,CNY,2026-02-24T15:34:00+08:00,mobile_app,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""57"", ""account_type"": ""checking""}}"
dd910c7f-33e1-63b2-9224-d38108b26894,31120c64-186d-cb0d-9665-5a0ada9331c1,458.18,USD,2026-04-09T13:23:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""47"", ""account_type"": ""savings""}}"
bfc81ac8-c237-d079-4a44-78d416d0e682,58c834e2-979d-77ab-f67e-f77876c6243a,8472.58,CNY,2026-03-17T17:30:00+08:00,atm,"{""purpose_code"": ""MERCHANT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""23"", ""account_type"": ""savings""}}"
3b11e729-84c5-30e1-031d-e4f951cc90bd,502a7110-9839-e628-0bdd-1d7ed4b128e1,49.25,USD,2026-03-20T15:34:00+08:00,call_center,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""23"", ""account_type"": ""checking""}}"
fb1cc9ac-e9f7-d947-6d46-b9d36a6f6dc4,9be9f72c-007a-2ee5-42b9-a4b3e8d433e4,49515.01,CNY,2026-03-03T11:55:00+08:00,call_center,"{""purpose_code"": ""MERCHANT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""HK""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""25"", ""account_type"": ""checking""}}"
94c416c0-39e3-4be7-3e51-daa4cb649ee4,ee424d2d-05d6-d93d-d7ee-86a913acc6e3,40641.86,EUR,2026-03-16T14:09:00+08:00,mobile_app,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""US""}, ""settlement"": {""currency"": ""EUR"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""78"", ""account_type"": ""savings""}}"
2a39fed0-82b5-bb9d-419a-f55a1c0d18a0,6aa64ed7-1057-19c9-6342-81b13d4be17d,2705.32,CNY,2026-03-05T15:32:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""78"", ""account_type"": ""checking""}}"
ad63deee-e0c1-db44-22e7-8b31df564d73,15597d5d-f8c9-54bb-956e-0f45e1dfab5a,7692.32,CNY,2026-01-28T18:20:00+08:00,branch,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""31"", ""account_type"": ""savings""}}"
34737536-4196-e67a-637a-ad1e6710330e,6451f513-abac-72e8-7a13-97d4fa6477ab,7199.10,HKD,2026-02-06T10:57:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""HKD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""44"", ""account_type"": ""savings""}}"
8e7990ec-bd40-5d23-2b33-0e426121326f,74a40706-82eb-2652-e516-83af2719aad7,8234.94,CNY,2026-01-30T15:58:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""HK""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""48"", ""account_type"": ""savings""}}"
16d4030e-5b87-d6aa-7283-fba27f2cd52c,6b66ff56-5fff-5bdc-df46-723cd1989b96,14.67,USD,2026-03-23T09:54:00+08:00,mobile_app,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""25"", ""account_type"": ""checking""}}"
406984e5-8116-4141-12a1-847a7ff7c738,d1463bd9-bcd3-c0cb-0d61-790ea2baeef2,33720.58,CNY,2026-04-01T11:34:00+08:00,call_center,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""39"", ""account_type"": ""checking""}}"
e58c93e0-a788-0edf-aab6-b146da33bd7b,d1463bd9-bcd3-c0cb-0d61-790ea2baeef2,1312.21,CNY,2026-04-01T11:34:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""39"", ""account_type"": ""checking""}}"
64d98950-0339-bf09-29f0-828bf66c3ebe,fb8b1841-dd76-b8c4-41bf-646ffc62d415,342.29,USD,2026-03-01T16:25:00+08:00,web,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""BANK"", ""country"": ""HK""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""50"", ""account_type"": ""checking""}}"
6ce9080c-eb0d-a4d1-ec84-644921424af4,456c69f8-6fc5-82a9-c349-456f9df58aad,8.60,USD,2026-02-18T09:23:00+08:00,web,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""GB""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""GB"", ""age"": ""29"", ""account_type"": ""checking""}}"
e02d5954-b7d3-da50-0b4b-702f3085f50a,04990168-457d-54fc-b3c2-467127243bfd,315.06,USD,2026-03-28T12:51:00+08:00,mobile_app,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""SG""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": true}, ""customer_context"": {""country"": ""SG"", ""age"": ""46"", ""account_type"": ""savings""}}"
38176cba-e442-446c-9e59-9ded15ac6f6a,1102c258-9e2a-8d13-97e6-31596788f569,2189.14,CNY,2026-01-22T14:49:00+08:00,branch,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""20"", ""account_type"": ""checking""}}"
a85ee525-f863-8b04-2657-ebb8531ff305,5da6bc7e-53cf-a08b-38bf-22011309846c,42755.08,EUR,2026-04-08T12:55:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""US""}, ""settlement"": {""currency"": ""EUR"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""30"", ""account_type"": ""checking""}}"
9b4b67ae-7aad-8024-e96b-22c78745c36a,9361ca31-89d0-eeb5-37e0-0e2bfa9de235,141440.66,USD,2026-04-01T09:53:00+08:00,mobile_app,"{""purpose_code"": ""MERCHANT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""71"", ""account_type"": ""savings""}}"
ab14523d-7d37-6484-f310-3ecc29a56410,53df9bf8-ec64-2947-ef78-79f63ef8a7f7,20747.44,CNY,2026-04-25T18:06:00+08:00,mobile_app,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""28"", ""account_type"": ""checking""}}"
0678eb38-a5c0-da4c-911c-bf4f7a764929,4278c0a9-9c60-3d5c-1d68-b9a20e329733,525.18,USD,2026-04-22T16:53:00+08:00,mobile_app,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""27"", ""account_type"": ""savings""}}"
eed01749-1346-ce5b-201b-3990dffe8555,e550e18e-1b7a-e2fd-4af1-d144de61f061,48108.60,CNY,2026-02-22T10:15:00+08:00,branch,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""37"", ""account_type"": ""savings""}}"
0bdad568-6a85-95f2-db34-131a20bab31a,599726f7-640f-b366-e9d4-de5d2eaa6dc5,14706.59,CNY,2026-02-06T15:05:00+08:00,branch,"{""purpose_code"": ""SALARY"", ""counterparty"": {""type"": ""BANK"", ""country"": ""HK""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""HK"", ""age"": ""30"", ""account_type"": ""checking""}}"
e37a90ae-3309-f380-d8af-896d956b87e0,fa6681a9-62f1-56a8-d77d-c3f871742523,1500734.59,CNY,2026-04-29T17:51:00+08:00,atm,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""SG""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""18"", ""account_type"": ""savings""}}"
407e4b12-18f6-c55a-cad7-824b23b30f28,5c97c52c-39c0-484b-3264-83798fee5b63,90.09,CNY,2026-04-01T16:38:00+08:00,web,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""T1""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""24"", ""account_type"": ""savings""}}"
021521b2-8678-4b94-979e-189f77cf84ea,1b1cf3ca-94d9-0bd6-211d-9122c32736d2,344.99,CNY,2026-03-20T18:00:00+08:00,call_center,"{""purpose_code"": ""P2P"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""CN""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""CN"", ""age"": ""29"", ""account_type"": ""savings""}}"
3f334b00-f07e-d258-cbdb-41bd67af2829,2bd463d0-5740-fc54-1138-b51fccade9d8,1146.14,CNY,2026-01-29T16:25:00+08:00,web,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""SG""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""44"", ""account_type"": ""savings""}}"
5824bc28-d20d-cb6f-8505-d45bf0c89d60,502a7110-9839-e628-0bdd-1d7ed4b128e1,133.05,USD,2026-03-20T15:34:00+08:00,atm,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""US""}, ""settlement"": {""currency"": ""USD"", ""sla_bucket"": ""T0""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""US"", ""age"": ""23"", ""account_type"": ""checking""}}"
a2e15cbb-1e6d-317f-3d34-a69f03bbdf79,dc9f1d95-7af5-4a05-abf8-99dda85b65bf,2260.73,SGD,2026-03-14T12:09:00+08:00,mobile_app,"{""purpose_code"": ""FX_SETTLEMENT"", ""counterparty"": {""type"": ""INDIVIDUAL"", ""country"": ""SG""}, ""settlement"": {""currency"": ""SGD"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""41"", ""account_type"": ""checking""}}"
d1bfbf6f-e137-548f-f00b-d9074f311542,8a555459-dda0-34ec-fbad-8c2501d2c18d,1198.28,CNY,2026-03-28T15:59:00+08:00,mobile_app,"{""purpose_code"": ""BILL_PAY"", ""counterparty"": {""type"": ""CORPORATE"", ""country"": ""SG""}, ""settlement"": {""currency"": ""CNY"", ""sla_bucket"": ""INSTANT""}, ""flags"": {""is_reversal"": false, ""is_suspected_fraud"": false}, ""customer_context"": {""country"": ""SG"", ""age"": ""30"", ""account_type"": ""checking""}}"
