lead_id,customer_id,marketing_campaign_id,campaign_source,product_interest,lead_status,lead_score,captured_time,assigned_time,contact_pref_json
3f0390df-35de-5446-a35c-82b35711671a,46ac84ad-d879-0866-85e1-7fab165d8fb0,3d947dac-30e7-d364-e8bc-9f79e86014e3,push,cards,recycled,55,2026-01-13T16:34:00+08:00,2026-03-18T13:59:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 125, ""variant_token"": 392554}"
ee43acbb-509d-c85c-521b-c44b14e11037,2b9dd1ff-ea03-8063-25ec-8039eab8ae4f,82e0540f-697b-2d95-a484-72434e187b8a,push,deposit,contacted,98,2026-01-13T10:48:00+08:00,2026-02-11T13:41:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 126, ""variant_token"": 666186}"
fc275dde-eb20-a4a0-0bfb-64faba6c7a4a,82e2b639-4a65-7719-9403-5626c8911298,93453fa7-083b-67df-45c4-de6392f3e17e,multi,cards,contacted,61,2026-01-22T12:03:00+08:00,2026-01-26T17:44:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 127, ""variant_token"": 919393}"
9fb1f572-7ba9-252a-985a-dc7050d6421e,f375ca03-8cef-bf26-4d65-207a5624839b,c7f66429-5930-775b-e11e-388922e1d135,multi,deposit,converted,86,2026-01-06T18:02:00+08:00,2026-01-11T13:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 128, ""variant_token"": 106636}"
04e5f624-31ed-6066-5175-66d942fcd36e,916f378a-cf95-9f5d-8926-ce278e80f3d2,20ac27d5-d940-8c1e-ae85-9b314e5e6ca7,email,deposit,recycled,17,2026-01-16T17:03:00+08:00,2026-02-07T18:49:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 129, ""variant_token"": 909117}"
1e73ed16-f3bf-822f-8236-acc7ac504a29,bbcf62b7-f805-c746-e1cb-e78a1d4d222e,16c3791e-9ba3-5c25-a3a2-ea21b92fb343,push,lending,contacted,61,2026-02-03T17:11:00+08:00,2026-03-05T12:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 130, ""variant_token"": 416959}"
8ddd0707-20fc-3e31-0280-e28a7d09e3f7,45e5cb0b-a309-a617-0d1f-3be0c601eff3,69277994-a27f-2dde-7f9d-521331e54c87,sms,deposit,qualified,49,2026-02-13T13:41:00+08:00,2026-02-13T13:41:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 131, ""variant_token"": 275707}"
8a724355-cd44-482d-1449-e1fc52090501,c3bd39cc-364e-4200-f300-07583b18370a,190bb498-0a45-e59b-1f51-b03199b3256d,sms,deposit,recycled,48,2026-02-13T19:44:00+08:00,2026-03-20T13:05:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 132, ""variant_token"": 532477}"
46a6d9ca-ef1b-d391-4a06-1276ac57635d,7f1cf75f-d7a0-8a70-4c28-5788f689a82e,6cef3874-ba21-973e-5368-4971b5f51a5e,email,cards,new,34,2026-01-15T11:46:00+08:00,2026-03-17T09:16:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 133, ""variant_token"": 54007}"
e3f16c38-4426-5172-c02a-eaded1392c76,eb8ebc42-e8b4-e1da-14ed-047e1f74c8f6,9139cd24-7f97-9438-735e-543d3e795dce,email,wealth,qualified,52,2026-01-05T11:44:00+08:00,2026-02-22T12:18:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 134, ""variant_token"": 5556}"
28b0d074-43d9-1ef3-f0bb-d329575e732a,0e2f881b-8503-1ea2-deea-bde3b81a356a,741643f1-d5e5-6e6b-e2dd-bfffd78f16cd,email,lending,qualified,16,2026-02-05T14:52:00+08:00,2026-02-05T14:52:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 135, ""variant_token"": 399199}"
c90fccc3-e33c-4f35-b3f7-3e6714c15c12,f1f1b245-c41e-f211-b504-ffd03ed1ec93,88852d52-cf2d-c554-ac6e-43a609222f3a,email,insurance,converted,38,2026-01-07T19:19:00+08:00,2026-01-07T19:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 136, ""variant_token"": 303956}"
d4b73c4f-9908-61f9-dabc-4734966dfa2a,3969266b-1038-21ce-bc30-798b50bfcd90,5a10ff66-9f8c-15d6-c479-6fe666b85feb,branch,lending,qualified,29,2026-01-05T11:45:00+08:00,2026-02-10T15:56:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 137, ""variant_token"": 427750}"
eac40caa-5d12-6c2a-b2fc-a51cfb87a950,e85f81d6-e3fd-8c05-4dc6-bf289f68a652,7b782a29-1f6a-f879-b57e-41603d53f802,multi,deposit,converted,42,2026-01-05T14:15:00+08:00,2026-03-15T13:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 138, ""variant_token"": 578401}"
b4d3faf1-656b-a48f-2001-425e2224bb76,aa5a747f-28d9-748a-4ef0-3685020accff,bf24c27f-e6d6-2701-0bad-4e81bbc6d764,branch,wealth,new,25,2026-01-26T09:24:00+08:00,2026-01-26T09:24:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 139, ""variant_token"": 253044}"
4cbd7e6d-3f11-487e-1ed8-1b7e108c4450,7f1cf75f-d7a0-8a70-4c28-5788f689a82e,fef2aaea-47ed-69bf-e7bd-11e0baee247b,email,deposit,recycled,66,2026-01-13T13:34:00+08:00,2026-01-21T17:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 140, ""variant_token"": 70267}"
5324321c-434c-abc9-2714-1ca2aa2b1ba5,f83427fb-57d1-f226-ebac-3a929e948950,2e8b0905-0f2c-8855-b93c-8ad85215e669,email,insurance,converted,81,2026-02-04T14:12:00+08:00,2026-02-14T11:20:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 141, ""variant_token"": 310679}"
a6a65488-f2b4-f6b6-02b5-a1bcdbb297f2,a196aa14-d705-00c8-8432-fe63b46dcc8b,5dabd3e6-4989-7013-bbef-875aece974cc,branch,wealth,converted,8,2026-01-01T10:57:00+08:00,2026-02-08T11:55:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 142, ""variant_token"": 71876}"
c95dea2b-dc29-e01c-c193-2cb153fdeb90,c3bd39cc-364e-4200-f300-07583b18370a,f3f79cc7-44c3-a22e-5526-16ed0f892c3c,email,lending,new,84,2026-01-19T11:09:00+08:00,2026-03-17T09:27:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 143, ""variant_token"": 285947}"
53d55d06-5f12-a2b0-a1b9-8d4053a026e0,7b2c3ac9-969a-886b-eea3-9bddebca0a4f,a8f4655f-5753-127b-e7e1-faeb277744f0,multi,deposit,qualified,35,2026-02-04T14:42:00+08:00,2026-02-04T14:42:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 144, ""variant_token"": 529649}"
b0dcb204-bbcd-229b-f801-c7d64917cf26,bccc348a-f24d-b5cb-bc50-65c4124b7a7e,3981b5de-398c-4c0e-b7e9-6c565ef10e0b,sms,deposit,converted,40,2026-01-08T17:51:00+08:00,2026-01-23T15:06:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 145, ""variant_token"": 647316}"
4a305bcb-790b-377d-8551-56f090f6d057,d16bd9c4-d740-4525-50b7-15d5a7c163e4,a9adda00-cd4b-c92c-703a-4d572b294bcd,email,cards,contacted,55,2026-01-29T13:48:00+08:00,2026-01-29T13:48:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 146, ""variant_token"": 165113}"
a165bbd7-bf2d-60a4-47e8-4e746bc4289d,a8743701-fe01-6986-925c-a6a5f52decd3,9139cd24-7f97-9438-735e-543d3e795dce,email,cards,lost,24,2026-02-04T14:41:00+08:00,2026-03-19T12:07:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 147, ""variant_token"": 757747}"
02a3dfa3-2f0b-a7ee-73fa-0ad7c7ca8c04,c15ef994-d4f6-7dec-6f0b-f6a90104ef9d,75bff865-6155-3ba9-92ef-c8e4864ded8c,email,cards,recycled,26,2026-01-21T16:52:00+08:00,2026-03-24T09:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 148, ""variant_token"": 735491}"
3cfe4a80-4305-6d33-f85a-a94a8d74a4df,169539cc-87a4-a2a7-ec9d-3ced962d6904,fe5d5d5f-796f-3161-37ad-cb431e780b72,email,wealth,qualified,25,2026-01-20T11:58:00+08:00,2026-01-20T11:58:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 149, ""variant_token"": 472730}"
edebe797-8420-e3b6-cf29-a9d0509f0f4b,bcb61bec-e3ce-905b-1ae8-70a4df2867e8,c37ef069-2bd0-1302-20ca-06665777c952,sms,lending,lost,59,2026-01-19T16:22:00+08:00,2026-01-19T16:22:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 150, ""variant_token"": 865721}"
2c6251c9-858b-1269-9ad9-5b25311f91b4,80effc1e-92ca-cb99-45f3-9a1c8d3f782f,246fa690-e5b6-15a0-64eb-e67d4cdddb3a,branch,insurance,lost,7,2026-02-13T12:38:00+08:00,2026-03-28T09:54:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 151, ""variant_token"": 864051}"
8be7df93-197c-c6c0-d8ae-4b53a123f26c,14e11955-3080-47eb-a767-11371b53f548,476d3b6f-9789-9005-f45b-201ed8ba7e65,email,deposit,converted,21,2026-01-01T13:37:00+08:00,2026-03-20T16:36:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 152, ""variant_token"": 967914}"
212d7636-65f8-55cf-dfe9-a601949c13b6,9cd1caa5-0baf-2b04-f712-81eb9751bef4,e89be8bb-8af8-e08a-c351-44b644777229,multi,deposit,qualified,36,2026-01-26T12:30:00+08:00,2026-04-01T14:55:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 153, ""variant_token"": 898048}"
b4b4b920-2663-069e-c612-7bea6e0e78da,620291ed-575f-45db-8e5b-4a81f47f5b43,3212b8d9-c907-f3f6-a11a-f2a228c4e3a7,other,deposit,converted,20,2026-01-26T17:48:00+08:00,2026-01-26T17:48:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 154, ""variant_token"": 705033}"
13803fc6-d742-c22f-259d-6e57dd07cdb6,725fd086-b665-beea-bc4c-69caccd675a5,3515adf9-f47d-d3e1-cff4-9f4aeed92e40,email,insurance,converted,47,2026-02-11T19:07:00+08:00,2026-02-11T19:07:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 155, ""variant_token"": 492505}"
9afe4e96-cdb7-b33c-317d-3ab9222cd6ee,3c97e277-76c2-415c-d566-5bd9fe268d21,f4be9459-6696-9627-7d26-bbb107cc86bf,multi,lending,qualified,36,2026-02-12T17:52:00+08:00,2026-02-12T17:52:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 156, ""variant_token"": 55890}"
7db16316-4f75-4f1d-b4f3-0e7dbbf3b1c6,6e5fce23-aa50-3384-c1c0-4198933f90c7,fdfa9941-cd09-5391-e836-caba263c5d29,email,deposit,recycled,18,2026-01-15T09:29:00+08:00,2026-01-26T14:50:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 157, ""variant_token"": 836201}"
c4c9ee62-2328-e0cf-90b8-da1f0f383b33,10558526-f0fc-4462-bb58-2fedd7cc7961,f4be9459-6696-9627-7d26-bbb107cc86bf,email,insurance,contacted,50,2026-02-09T16:35:00+08:00,2026-03-18T09:47:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 158, ""variant_token"": 483412}"
b039c7f0-7531-1e29-3d52-92c1f5dfe0b8,2b96043c-d6b8-e9f1-133a-631aaf0dc929,757167ec-ac4b-da6b-17a3-53db26b69eaa,email,cards,recycled,9,2026-01-28T11:44:00+08:00,2026-02-08T14:06:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 159, ""variant_token"": 897911}"
5c49a7f4-8393-0cb4-9dc2-a82c37db2181,3c8006be-7d83-00ac-20a8-f6383cf191d0,75bff865-6155-3ba9-92ef-c8e4864ded8c,branch,lending,converted,100,2026-01-12T10:50:00+08:00,2026-02-20T14:36:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 160, ""variant_token"": 773478}"
c1d6f57a-36c1-effd-4df5-dcc7beaf28a8,81b8d4e9-f420-ee1c-f032-5c80061e545b,a9875fb0-58a1-b850-f2fd-4a66bc213364,email,deposit,lost,74,2026-02-13T10:44:00+08:00,2026-02-13T10:44:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 161, ""variant_token"": 928228}"
d8f2c6d6-409c-6f75-adf3-91df5001ab98,3376bbf0-abad-2f14-28cb-31f05189c7bc,2d478208-9fad-6264-6cd4-29b35e34c827,multi,wealth,qualified,21,2026-01-26T18:19:00+08:00,2026-03-10T16:21:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 162, ""variant_token"": 67009}"
ac58d231-5931-54ae-5c22-ebbd4abae7ce,55c4bd97-bfdb-c223-e5d1-4a5409b77472,61cbe0e4-a821-f2bf-e9d5-16fee1a4a0f5,push,deposit,recycled,91,2026-02-11T15:59:00+08:00,2026-02-12T09:29:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 163, ""variant_token"": 841050}"
ead69be8-4753-d911-523e-8491e1008afb,3c8006be-7d83-00ac-20a8-f6383cf191d0,6005c6ea-8f9a-87aa-507d-f34eec7cfca5,email,wealth,contacted,52,2026-01-14T11:49:00+08:00,2026-02-02T14:58:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 164, ""variant_token"": 421446}"
66fafe0c-7358-74d2-056c-b0d5133768ea,f48db648-d0e6-1543-cf0f-9d12f3f875b9,9ae6ec56-946d-cab3-a5fe-b33e84d8d830,email,lending,converted,26,2026-01-12T15:20:00+08:00,2026-03-17T16:26:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 165, ""variant_token"": 182514}"
c8a5c30e-60eb-5698-da33-58b29ac05c3b,66a1ddb5-8cb8-4e56-1187-1b272f933b38,50936d27-13d6-0d28-c122-c8750a0600bd,email,cards,new,45,2026-01-30T17:07:00+08:00,2026-02-19T14:17:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 166, ""variant_token"": 348265}"
54ff6bd0-e74c-614a-3fcf-79947db3b959,ae5e31b7-3ed9-2504-afff-b221ec813b1c,293a4335-56ba-7b6a-827c-9b1b6f5dff21,other,wealth,new,10,2026-02-04T19:14:00+08:00,2026-02-04T19:14:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 167, ""variant_token"": 345764}"
878bf005-32b1-aef1-6383-de6f5cc54d7a,d34e4a26-2932-7898-d5d1-2b40f8e96b69,a2ceef5e-a4fd-b825-b1cb-4b8e38cc2350,multi,cards,qualified,89,2026-02-04T15:52:00+08:00,2026-02-04T15:52:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 168, ""variant_token"": 676751}"
6634220e-c483-2150-a68f-54e26c6214c2,528bc1db-369b-bb06-bf0e-390533f17832,868f7b30-7305-887d-7324-3d262b0241cc,sms,deposit,new,8,2026-01-02T15:50:00+08:00,2026-01-11T14:42:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 169, ""variant_token"": 225950}"
acc318d3-3650-8f4b-3c01-c89c1f8b167b,137b3a65-4865-837b-1024-07eb63e1a86e,9139cd24-7f97-9438-735e-543d3e795dce,multi,cards,lost,5,2026-02-11T12:12:00+08:00,2026-03-17T19:00:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 170, ""variant_token"": 299369}"
62f4f482-f119-3263-f160-c3b148a058ea,3ee9f81f-6a24-19a2-0628-8b8ae29fff74,ae004429-fd12-dfe3-0c27-fa0147456832,multi,wealth,converted,81,2026-02-11T12:41:00+08:00,2026-03-07T12:12:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 171, ""variant_token"": 634800}"
30ffbd81-01f6-0342-20cd-8eb39d12c465,b6c99451-5050-bbcc-bfb4-a0145ecc2a6f,9f07f282-3a2e-c069-5c9e-27e8cb0204af,sms,cards,converted,71,2026-01-29T18:23:00+08:00,2026-01-29T18:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 172, ""variant_token"": 576879}"
2e223c23-09c2-9d89-6cdc-6bd77c7de3ec,725fd086-b665-beea-bc4c-69caccd675a5,db8f11ed-d65a-dc07-96c5-76d120ee29cd,email,wealth,contacted,54,2026-01-05T09:54:00+08:00,2026-01-27T09:26:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 173, ""variant_token"": 220529}"
816ba1b9-a785-b90a-074f-0c2a6b154a5e,934e4888-e563-1b43-be5c-bb254c141d4f,bf24c27f-e6d6-2701-0bad-4e81bbc6d764,branch,wealth,recycled,66,2026-02-02T09:26:00+08:00,2026-02-16T13:57:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 174, ""variant_token"": 846720}"
0e55f76e-ae62-9c51-ccbb-832f8f9d3fa8,ec57fd3b-095f-43df-150e-6a507d14d6b0,0a045da0-1155-394a-a3d1-38352e2b04d7,branch,wealth,lost,50,2026-01-02T09:33:00+08:00,2026-02-25T09:06:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 175, ""variant_token"": 62355}"
8d092cab-7ebb-fcad-fda9-58d7f2b4d0c4,8353cba1-5847-651a-f7ac-94302a0705ad,e41ad107-a9bb-a0f1-50b6-1cef1e4b8ff3,email,cards,new,47,2026-01-15T13:16:00+08:00,2026-02-06T10:32:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 176, ""variant_token"": 367465}"
c02d5097-880a-b6c8-569d-20851b595290,46ac84ad-d879-0866-85e1-7fab165d8fb0,89236737-c610-4fc6-172a-904ad2bc5ed9,email,cards,lost,57,2026-01-09T15:25:00+08:00,2026-03-23T12:50:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 177, ""variant_token"": 221206}"
78fb63db-73c3-23af-fa96-430625adb3a0,45a00ea4-67e1-4a1c-322d-33afcf98ec28,fe5d5d5f-796f-3161-37ad-cb431e780b72,email,deposit,converted,16,2026-02-12T14:19:00+08:00,2026-02-12T14:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 178, ""variant_token"": 752938}"
e0ce643c-7b24-00ba-a73d-851c3f5c199b,30c02063-9765-00e9-f23f-f5d9db163afa,1d9fceda-3d17-918e-c07c-3f615c10d1bb,push,wealth,contacted,33,2026-02-11T15:33:00+08:00,2026-02-11T15:33:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 179, ""variant_token"": 550669}"
b8acd313-6055-5db9-45a3-8c899152565a,11413fe2-0b3f-bd01-8b11-e294f128f351,d9114ded-f091-4310-5a21-52d4c6e5d096,push,cards,contacted,40,2026-01-09T15:33:00+08:00,2026-02-15T10:49:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 180, ""variant_token"": 998617}"
0f043884-7c5f-8448-f31c-b0659741e5dd,a0bb94df-8f05-c46b-e1d5-d5f5cae4b654,3b08675e-edf6-2a88-dc4c-53e052dede1a,branch,lending,new,85,2026-01-19T11:01:00+08:00,2026-01-28T10:00:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 181, ""variant_token"": 886333}"
81632a8d-e5ad-f4fb-cba4-49977f60f7d0,a8743701-fe01-6986-925c-a6a5f52decd3,dbf7d0e7-a474-6a34-e4e4-698209db7387,push,deposit,recycled,69,2026-01-29T15:19:00+08:00,2026-02-20T18:37:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 182, ""variant_token"": 617869}"
772457fe-5092-e274-59c7-cc21a74fe1a1,b019a087-f1cf-cfc5-4cd0-534205d6a88b,d9114ded-f091-4310-5a21-52d4c6e5d096,branch,lending,lost,36,2026-01-06T11:17:00+08:00,2026-01-18T18:16:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 183, ""variant_token"": 321116}"
b0338ffd-9ecc-cf7d-84b3-22467ee24166,dce03182-0571-7de0-121c-0338653e3a74,794e3a16-d12f-0f5c-48e9-4071fa365f83,email,deposit,recycled,76,2026-01-08T19:32:00+08:00,2026-04-01T09:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 184, ""variant_token"": 19769}"
