account_id,sales_opportunity_id,customer_id,bank_product_id,account_type,status,opened_time,balance,metadata_json
7573cae4-026b-71e9-7466-4dafcd437f3b,00dfd73f-f3c7-8c02-a307-758f9471144b,7a240dab-109a-aaa1-d06b-7fa13039c7b1,95c811a1-e861-c7c7-ab53-a196ea9b681b,savings,active,2026-01-30T09:33:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 4, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
390af9ba-6157-f72d-4b17-3110b5f4671b,b4f46ecf-a303-3e26-be05-1ce01727bd25,2af3521e-7fba-d6ac-4b62-d3a89992d097,25ee8444-0672-6ddb-175c-ded803260209,checking,active,2026-03-12T14:29:00+08:00,101647.53,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 13, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
7de7494a-9a99-99a0-efde-16c8a82e558d,e76ab69b-551e-64ec-1954-9aadd3bf25ea,97d9a11c-aa4c-33ff-a00b-4309ed4c6454,87b66f9d-a3c1-48d7-217c-2231512db9f1,savings,open,2026-04-16T17:36:00+08:00,6745.22,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 21, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
f8f07f7c-cdfc-1884-db74-3013c76da4fd,17f5ad7b-f06d-a028-8194-06cf7c57f487,c11a3119-c513-ec0a-a5be-18f12795a1d1,4f47501e-9161-0f74-501a-50b9cedcfd08,savings,pending,2026-03-22T15:53:00+08:00,15729.58,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 28, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
a08c54ce-8ea0-03ed-f039-856c7ea7d4c0,16c66474-9cf1-3b7c-b8d5-029c915e492a,934e4888-e563-1b43-be5c-bb254c141d4f,ed63f381-ee4e-23c8-19af-66c205ac692f,savings,closed,2026-03-05T16:37:00+08:00,21785.81,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 5, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
069045c2-1eb2-67a6-2dd5-231a1f5075ce,ea28b524-8e16-5834-6e23-5555afd13241,0fdfe1cd-0482-7873-e0a0-431e6943fc7f,917832aa-3f85-3841-c1fb-8957130884bc,checking,pending,2026-02-19T17:13:00+08:00,0.00,"{""product_family"": ""LENDING"", ""service_channel"": ""web"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 1, ""overdraft_enabled"": true, ""cross_border_enabled"": true}}"
645ab0f0-366f-7f01-0b34-50c244e07b1e,fe902faa-6853-8e5f-c318-4a39ed62b735,d37ac78d-85df-0f71-ce4d-b58d38980d65,75eec5b0-191b-ebb7-df05-603962292254,savings,active,2026-01-27T13:09:00+08:00,5858.76,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 9, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
2a999cc2-3b5e-1335-217f-e28234c57d53,bf64a0ee-4f66-e7b9-3705-b55b994d4218,f48db648-d0e6-1543-cf0f-9d12f3f875b9,0b596ddb-b189-467b-9cf7-f11b09848bbb,checking,active,2026-01-29T17:42:00+08:00,2503.96,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 9, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
fb78f192-27f7-e419-99ba-c98a34457475,22fd7200-9e16-182d-18cd-ff08cc11cac1,f76794a3-667b-9372-a4e5-48000c922d8f,c4346932-89f3-aba9-d357-7c40a4d246ad,savings,active,2026-04-17T09:20:00+08:00,223821.12,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 10, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
618f9979-f6a0-739f-cc3c-06d4f45ef1b5,9dba37b0-d77e-0294-64ea-80fed8366148,affec1f2-0627-6f74-6825-6ff34c13c780,5422f3f7-b658-2f82-c0ea-7ea0d6f7b114,checking,active,2026-02-02T15:02:00+08:00,1106.31,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 20, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
762afaa1-3797-facb-b7d1-57b280c90c46,07552ee9-463b-4ef9-d200-a932229a9c4a,aa5a747f-28d9-748a-4ef0-3685020accff,812e015b-d89f-2590-4212-78f3ad54ac5c,savings,active,2026-03-25T13:50:00+08:00,824191.43,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 8, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
da2a7696-8fee-e234-f28c-564ce9fd5db7,4314f50e-3f3a-3a37-9b02-996615dfa233,966d676f-cc8c-3f35-2764-b98b2a7d2fe4,6fab0eb3-7ca4-bebf-48fd-09563f375edf,checking,closed,2026-03-09T11:38:00+08:00,1415.12,"{""product_family"": ""LENDING"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 15, ""overdraft_enabled"": true, ""cross_border_enabled"": false}}"
162749d3-c18c-2002-e2a4-87dae3f8dcf4,46c00743-cd5e-008f-1290-f3c2f52f3f49,80b4460f-86a6-42e2-ffeb-c1d5cb0cf1f2,bfe819af-4aa3-29b3-d681-909581c40597,checking,active,2026-03-09T17:35:00+08:00,145898.03,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 24, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
abc6abab-f4e8-be91-0c4c-4c435308892d,ebef6f06-7dce-7617-d91d-ace6ac9c8f94,526684f3-654a-ecfa-5d8d-c5cb4466257b,927ca8fe-dbd1-1456-bad4-d6e53e31fc7e,checking,active,2026-02-04T15:01:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 15, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
edd9ef44-a156-62a2-70fc-ba56da527d6e,763580c7-d8fe-85eb-fc52-1dc0a989fa5a,7a240dab-109a-aaa1-d06b-7fa13039c7b1,6860a858-e0ec-bb99-520a-e619edebd44e,checking,active,2026-03-04T14:48:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 7, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
74a40706-82eb-2652-e516-83af2719aad7,f993d155-ab88-2df0-075e-c5e1f27c8015,eed38fc5-60f1-0500-b93d-2a1818584ef4,740d9480-970f-16c6-82d1-3b4fd1d6c871,savings,active,2026-01-30T15:58:00+08:00,8248.84,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 24, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
71f03da9-e24b-b6ef-87e3-abe352cd1ddb,3e8bccb0-597d-335c-b45e-76bdc8ae68c7,54d4b34c-1ed8-564b-0c3f-6831264cd727,d17f6363-cd4d-937d-3eea-4f1277560426,checking,active,2026-03-15T16:48:00+08:00,1370.36,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 14, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
6451f513-abac-72e8-7a13-97d4fa6477ab,af1aae30-7e8b-1310-303a-36fa606e345d,e7218137-7c59-b44d-5ec6-955d81115135,ca4294ea-32d6-67ba-cbd1-4b03ba09a4c9,savings,pending,2026-02-06T10:57:00+08:00,34071.72,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 14, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
1dc8a895-0d20-1710-87c3-f1a014ef5512,914f73e8-386a-324d-95d5-064b98f3e8c9,c359b36c-b398-5516-ad8c-e77e1759c30e,4c5d4e24-2d75-1051-fc08-38cd38c67912,checking,active,2026-03-28T09:13:00+08:00,54806.12,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 20, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
f0123227-5137-33c4-a57f-45acab1715fe,8533d2e7-eb4a-79ef-75f1-f30ef13f8e32,ec67b2ef-fab8-18a1-865f-1ab5013c25f7,d78f54a1-83c6-d563-a14f-170e94435075,checking,active,2026-04-03T18:09:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
fce08e2d-f8dd-0827-1edf-d4ac31ae70a1,8f0e3d3b-c33c-1160-87ec-8a174ef48a95,e8dbefdf-3e4f-ada1-278a-1fca0d5fa052,11edb20f-e379-f422-f9ae-34083956a6a6,checking,active,2026-01-18T17:01:00+08:00,437687.22,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 9, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
7a2a11bb-8151-a30f-b61a-a310184fede6,1c27439d-4cb1-e76d-6914-35b9f622ff9b,f83427fb-57d1-f226-ebac-3a929e948950,c24a36ae-a747-28b0-4c98-e0fb71cd8b06,savings,open,2026-02-24T10:30:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 13, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
31120c64-186d-cb0d-9665-5a0ada9331c1,f20d9ba0-5800-1d6a-e802-15ae99557ffe,e8d67b0f-7c1a-d8eb-b8fe-7e13f6ee8195,96b3487a-ab14-b695-e2d5-206ea6a0ce73,savings,pending,2026-04-09T13:23:00+08:00,9007.20,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 18, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
7b48ad31-4131-72cb-a6f6-698d0cc89baa,edb2733e-0b2d-1d1e-d232-dc2c289c4740,6f76f2ee-674a-8eb7-c9c1-596cd606b899,2928758d-f26f-0aa0-ff30-08cadff9b562,savings,open,2026-02-23T18:13:00+08:00,5479.12,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 27, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
9be9f72c-007a-2ee5-42b9-a4b3e8d433e4,c9ac036b-76f5-dc54-1fa6-878322517acb,7900b8ed-3e33-b4c8-d686-20f5c9ea29ac,b293332b-3967-aafc-f87a-de0b586138c7,checking,frozen,2026-03-03T11:55:00+08:00,49515.01,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 27, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
defa0771-21ff-0294-821c-5d9769524001,13a71c06-a175-c132-2e81-2f574d08d9df,0f5eecf9-860d-60e6-ddb0-45bd2e4ed1c8,89ddceb4-8df0-68fa-754c-46b4a2e0f1aa,savings,active,2026-03-01T16:49:00+08:00,156.55,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 6, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
4c50b5e5-cfa7-211c-ec18-bbc3eda4fd20,96708626-aa18-9a6a-f68d-cd48e8bb7963,016a5998-5d73-241a-0262-244eb38f4007,f8af6ec0-c78a-6e1d-46ec-ddc1977d47e2,savings,active,2026-03-24T18:17:00+08:00,360.20,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 5, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
051bf2b8-eabc-0608-fb9e-a1ce966b3bc5,a40fff5a-e01f-6b36-2bc1-cd6cc5187fa7,016a5998-5d73-241a-0262-244eb38f4007,a91e5423-dda4-1d39-8a13-5c9832d2526d,savings,active,2026-03-28T11:34:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 1, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
c53e3d16-5961-c6e8-2e05-646433e5ce87,a637aca2-a390-adc1-5a70-4fe223c576c6,5b8321cf-29d3-ceb0-5076-409b05eff5e8,b49b1b84-57cc-efca-768d-18f25caf4dc9,savings,frozen,2026-02-28T13:52:00+08:00,4161.30,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 14, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
29cdc1aa-e9f0-a41c-006c-e034f2394b32,f5d99bd4-63ea-9d52-fd9e-b8903453d0d0,8b3160b0-f59b-8543-2e72-bb81c2f3f739,dd0bcbdb-dbfe-c937-863c-e4ef18190054,checking,active,2026-02-01T17:39:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 13, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
6fe4afc7-54af-1460-ee0d-6fdb7aff4ce4,76149b9f-4dc4-a408-f470-d20316f8e02c,42184a21-45f2-6b32-fbf7-6d74b46b4c65,c5fbc558-0ebf-5c9c-327b-6f79c413c4c6,checking,pending,2026-02-10T12:48:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 11, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
eb6bbdd2-5b14-f073-4274-6ff432b8acbe,2b386a81-134e-eee8-72a7-5b58bcc029fd,300e82ae-22ac-a4d5-1e14-cab6f267ea3f,768ad397-ea08-34e4-f559-2c1cf79a97d7,checking,active,2026-04-25T12:46:00+08:00,3187.95,"{""product_family"": ""LENDING"", ""service_channel"": ""branch"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 15, ""overdraft_enabled"": true, ""cross_border_enabled"": true}}"
8c379ce8-b10b-1727-5571-db774aa52bc5,e01c6b94-fe73-c562-c3c0-7a443b68da7e,39886fdf-0055-c12e-3217-8d24446506e0,12e82f6b-86d8-2261-232b-f351dfd610d1,savings,frozen,2026-03-15T17:24:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 25, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
de54f252-d740-f634-eb7c-c78fcaf9dba4,9129be55-9fc0-7b55-9d30-88673c8e2ef8,659778fa-f601-11a9-ce88-7e955c7d1acb,3ddbc508-3b28-dce0-2427-b53001f6e1ae,savings,pending,2026-03-31T11:34:00+08:00,10220.90,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 23, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
ef841a8b-3522-8aeb-8781-ea5533adbafd,a098deff-4c5f-a88d-d2e4-1053d8028969,11413fe2-0b3f-bd01-8b11-e294f128f351,a91e5423-dda4-1d39-8a13-5c9832d2526d,checking,active,2026-03-20T13:36:00+08:00,66367.68,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 24, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
f3372926-d408-c83c-b961-ae2159b0f0f3,139f8608-31b8-68f3-9632-a6433dce188e,82e2b639-4a65-7719-9403-5626c8911298,4f75d487-c0ab-c7eb-e71c-efec57054d5e,savings,active,2026-04-23T09:39:00+08:00,85.91,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 19, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
41b7a617-2672-d867-a705-b416feee8a34,23834b3a-8c2e-9cd6-ea88-c7df8178e0c4,6cfe879e-7167-ab86-5360-a408537fa777,6e000162-3641-c52f-d155-61670a250d85,savings,active,2026-03-11T14:53:00+08:00,6824.22,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 3, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
dddd5723-a1a3-117a-7232-d6557865ef5e,8533d2e7-eb4a-79ef-75f1-f30ef13f8e32,ec67b2ef-fab8-18a1-865f-1ab5013c25f7,b4f4e000-da40-29c0-3d1c-5186cdf77e6e,checking,open,2026-04-03T18:09:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 26, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
30793c19-01b5-ea57-e85a-941c2ff2e856,716cd5c8-9295-c4f6-42fa-0098ecd5da91,4fd36fa9-acae-5b3a-e07f-e2166af11040,c683b68e-5924-601d-ec93-17274b0069bf,savings,active,2026-04-01T16:25:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 10, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
166c4ea7-497f-e489-3f51-63e7c5353195,0a520e00-28cf-e5a5-1aa5-2c43bbe2aa46,c46a55c4-ff21-f067-9b3a-ca124c5258b9,67ae126e-cea9-4fc1-be46-058689313a0e,checking,pending,2026-03-30T11:08:00+08:00,23880.86,"{""product_family"": ""LENDING"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 19, ""overdraft_enabled"": true, ""cross_border_enabled"": false}}"
8684a827-42b6-debd-06cc-a43b1e8e6e05,98f87dbe-daa1-a552-0f69-c3e16cc8d227,da467cf6-891e-8d44-927e-618c1d724675,d3f0f8a1-28d5-54e0-45e6-f9ef0d6c1c15,savings,active,2026-02-28T16:03:00+08:00,7299.47,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""call_center"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 4, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
906eebc4-4312-7a67-139a-8129fdf84e36,c57bfe51-edbe-3a2e-c6cd-d8838ea8fee2,571fa9d5-c6d1-9526-45d1-122786e6ac0c,94399b2e-da31-7f78-e451-81957570303b,savings,active,2026-03-31T16:24:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
a7c8ffa1-5631-dc96-31d4-a17db5998632,8f0e3d3b-c33c-1160-87ec-8a174ef48a95,e8dbefdf-3e4f-ada1-278a-1fca0d5fa052,bb024e4c-768f-538c-ab59-909c993e523b,checking,active,2026-03-25T16:03:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
6a14acc9-4fff-ac90-d1fe-ee02586a8752,e37c123b-0029-ad35-c388-a136ed6395d9,01c38fdc-b25c-0832-f250-07290e071eed,82c72b1f-511f-2d14-35e8-8e1db33ff228,savings,active,2026-03-08T13:32:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 4, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
2073fe22-50a2-750c-03b1-25a620bba23d,20dd9cf9-da8e-21c4-6db4-688987f695ab,3921e510-f3df-6d50-5cbc-3c670256b415,8db8162f-9a0e-bbfb-1b2f-2d792fa91297,checking,pending,2026-01-30T17:29:00+08:00,348.02,"{""product_family"": ""LENDING"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": true, ""cross_border_enabled"": false}}"
80363336-27e1-c4ac-8032-4d686e095b20,72d943f5-b5a1-8b5b-c6e4-cb51f3445320,ec833610-59c8-7f42-0b75-af42955506c0,13eb7720-5ef7-c617-3ee9-acb294a22241,checking,active,2026-04-05T17:53:00+08:00,17146.14,"{""product_family"": ""LENDING"", ""service_channel"": ""atm"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 22, ""overdraft_enabled"": true, ""cross_border_enabled"": false}}"
4dff2685-6c8b-3373-fc02-fb01f24aa4b2,f1fbe7d8-3970-a253-6909-444aa387008b,7b86fc12-b2eb-6583-bf71-4f07dbd5fa33,e7829485-c9c9-a14d-e88f-61fe85fa6b72,checking,pending,2026-02-01T15:35:00+08:00,918.54,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 15, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
7bfec69f-823c-7172-8f2f-eee86901718d,66ea18aa-e550-0316-00c8-9fa000f0eb8c,eed38fc5-60f1-0500-b93d-2a1818584ef4,283d52df-3eb1-742f-d235-acb2f559bd66,checking,open,2026-04-27T18:49:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 23, ""overdraft_enabled"": false, ""cross_border_enabled"": true}}"
41b8d96d-413c-131f-f232-01f1e2a95bb7,57424382-cc2a-1069-f3d0-9e17a099aa52,b20f1608-6213-bd5a-19b9-e1c6eaa83cf5,db1394e7-b438-6a0e-8f48-64212e141e45,checking,active,2026-02-10T15:00:00+08:00,1343.25,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""atm"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_1"", ""controls"": {""statement_cycle_day"": 3, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
02fdfae4-bce6-6607-0a72-ecc389284179,2a8716e4-f6c8-30fd-1c1b-7560cd1eef91,8523f84a-bdb6-9648-bdab-7edb365aeee1,073cef92-78b7-9ada-432e-513e80b1fff3,checking,active,2026-03-27T14:13:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""mobile_app"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
1db9ceb3-f452-77d6-1d1e-5ce55643f10c,341ed807-0be2-2b0c-5562-9d5926143c18,4c888d23-79e4-7d7d-acdb-15046a2d9dd6,cf81277a-0d1c-f125-9863-055306773103,checking,active,2026-02-05T11:42:00+08:00,0.00,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""branch"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
3d4505c9-14e8-bf0b-eb18-9da6557f72e0,eb63c223-c617-98c8-6f2c-fda2f2de2e9e,f1f1b245-c41e-f211-b504-ffd03ed1ec93,12245738-45f8-c76c-82b2-fa67188fcbbc,checking,active,2026-03-14T13:02:00+08:00,3630.25,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""atm"", ""fee_plan"": ""STANDARD"", ""interest_tier"": ""TIER_3"", ""controls"": {""statement_cycle_day"": 2, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
0284272f-fc09-e35c-cab7-e2cdfe931527,f622bfd0-00a4-2afb-ac36-c8fa53e0839f,7a240dab-109a-aaa1-d06b-7fa13039c7b1,bd2af981-cb4a-d8ca-b164-4405f6062d6f,savings,active,2026-03-31T11:38:00+08:00,2279.91,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""web"", ""fee_plan"": ""PREMIUM"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 21, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
0c23c85f-379e-2087-025e-48aeed7836af,27e9cdf3-716c-5e6f-6979-55a4ab7f2fe4,b627e631-5932-5c38-5e8b-c514cf615003,89ddceb4-8df0-68fa-754c-46b4a2e0f1aa,checking,active,2026-03-25T17:58:00+08:00,450.33,"{""product_family"": ""DEPOSIT"", ""service_channel"": ""atm"", ""fee_plan"": ""PRIVATE_BANKING"", ""interest_tier"": ""TIER_2"", ""controls"": {""statement_cycle_day"": 16, ""overdraft_enabled"": false, ""cross_border_enabled"": false}}"
